,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,order_id,product,quantity,price,date
1209,1209.0,87.0,,3088,Desk,1,249.99,2025-01-03
1210,1210.0,88.0,,3089,Lamp,2,14.99,2025-01-03
1211,1211.0,89.0,,3090,Notebook,3,2.49,2025-01-03
1212,1212.0,90.0,,3091,Pen,7,0.99,2025-01-03
1213,1213.0,91.0,,3092,Keyboard,1,29.99,2025-01-03
1214,1214.0,92.0,,3093,Mouse,1,19.99,2025-01-03
1215,1215.0,93.0,,3094,Monitor,1,199.99,2025-01-03
1216,1216.0,94.0,,3095,Laptop,1,899.99,2025-01-03
1217,1217.0,95.0,,3096,Headset,1,49.99,2025-01-03
1218,1218.0,96.0,,3097,USB Cable,2,5.99,2025-01-03
1219,1219.0,97.0,,3098,Webcam,1,59.99,2025-01-03
1220,1220.0,98.0,,3099,Speakers,1,39.99,2025-01-03
1221,1221.0,99.0,,3100,Chair,1,129.99,2025-01-03
1222,1222.0,0.0,,4001,Keyboard,1,29.99,2025-01-04
1223,1223.0,1.0,,4002,Mouse,2,19.99,2025-01-04
1224,1224.0,2.0,,4003,Monitor,1,199.99,2025-01-04
1225,1225.0,3.0,,4004,Laptop,1,899.99,2025-01-04
1226,1226.0,5.0,,4006,USB Cable,3,5.99,2025-01-04
1227,1227.0,6.0,,4007,Webcam,1,59.99,2025-01-04
1228,1228.0,7.0,,4008,Speakers,1,39.99,2025-01-04
1229,1229.0,8.0,,4009,Chair,1,129.99,2025-01-04
1230,1230.0,9.0,,4010,Desk,1,249.99,2025-01-04
1231,1231.0,10.0,,4011,Lamp,2,14.99,2025-01-04
1232,1232.0,11.0,,4012,Notebook,4,2.49,2025-01-04
1233,1233.0,12.0,,4013,Pen,12,0.99,2025-01-04
1234,1234.0,13.0,,4014,Keyboard,1,29.99,2025-01-04
1235,1235.0,15.0,,4016,Monitor,1,199.99,2025-01-04
1236,1236.0,16.0,,4017,Laptop,1,899.99,2025-01-04
1237,1237.0,17.0,,4018,Headset,1,49.99,2025-01-04
1238,1238.0,18.0,,4019,USB Cable,2,5.99,2025-01-04
1239,1239.0,19.0,,4020,Webcam,1,59.99,2025-01-04
1240,1240.0,20.0,,4021,Speakers,1,39.99,2025-01-04
1241,1241.0,21.0,,4022,Chair,1,129.99,2025-01-04
1242,1242.0,22.0,,4023,Desk,1,249.99,2025-01-04
1243,1243.0,23.0,,4024,Lamp,1,14.99,2025-01-04
1244,1244.0,24.0,,4025,Notebook,3,2.49,2025-01-04
1245,1245.0,25.0,,4026,Pen,9,0.99,2025-01-04
1246,1246.0,26.0,,4027,Keyboard,1,29.99,2025-01-04
1247,1247.0,27.0,,4028,Mouse,1,19.99,2025-01-04
1248,1248.0,29.0,,4030,Laptop,1,899.99,2025-01-04
1249,1249.0,30.0,,4031,Headset,2,49.99,2025-01-04
1250,1250.0,31.0,,4032,USB Cable,4,5.99,2025-01-04
1251,1251.0,32.0,,4033,Webcam,1,59.99,2025-01-04
1252,1252.0,33.0,,4034,Speakers,2,39.99,2025-01-04
1253,1253.0,34.0,,4035,Chair,1,129.99,2025-01-04
1254,1254.0,35.0,,4036,Desk,1,249.99,2025-01-04
1255,1255.0,36.0,,4037,Lamp,2,14.99,2025-01-04
1256,1256.0,37.0,,4038,Notebook,5,2.49,2025-01-04
1257,1257.0,38.0,,4039,Pen,10,0.99,2025-01-04
1258,1258.0,39.0,,4040,Keyboard,1,29.99,2025-01-04
1259,1259.0,41.0,,4042,Monitor,1,199.99,2025-01-04
1260,1260.0,42.0,,4043,Laptop,1,899.99,2025-01-04
1261,1261.0,43.0,,4044,Headset,1,49.99,2025-01-04
1262,1262.0,44.0,,4045,USB Cable,3,5.99,2025-01-04
1263,1263.0,45.0,,4046,Webcam,1,59.99,2025-01-04
1264,1264.0,46.0,,4047,Speakers,1,39.99,2025-01-04
1265,1265.0,47.0,,4048,Chair,1,129.99,2025-01-04
1266,1266.0,48.0,,4049,Desk,1,249.99,2025-01-04
1267,1267.0,49.0,,4050,Lamp,1,14.99,2025-01-04
1268,1268.0,50.0,,4051,Notebook,2,2.49,2025-01-04
1269,1269.0,51.0,,4052,Pen,14,0.99,2025-01-04
1270,1270.0,52.0,,4053,Keyboard,1,29.99,2025-01-04
1271,1271.0,53.0,,4054,Mouse,1,19.99,2025-01-04
1272,1272.0,54.0,,4055,Monitor,1,199.99,2025-01-04
1273,1273.0,55.0,,4056,Laptop,1,899.99,2025-01-04
1274,1274.0,57.0,,4058,USB Cable,3,5.99,2025-01-04
1275,1275.0,58.0,,4059,Webcam,1,59.99,2025-01-04
1276,1276.0,59.0,,4060,Speakers,1,39.99,2025-01-04
1277,1277.0,60.0,,4061,Chair,1,129.99,2025-01-04
1278,1278.0,61.0,,4062,Desk,1,249.99,2025-01-04
1279,1279.0,62.0,,4063,Lamp,2,14.99,2025-01-04
1280,1280.0,63.0,,4064,Notebook,3,2.49,2025-01-04
1281,1281.0,64.0,,4065,Pen,8,0.99,2025-01-04
1282,1282.0,65.0,,4066,Keyboard,1,29.99,2025-01-04
1283,1283.0,66.0,,4067,Mouse,2,19.99,2025-01-04
1284,1284.0,67.0,,4068,Monitor,1,199.99,2025-01-04
1285,1285.0,68.0,,4069,Laptop,1,899.99,2025-01-04
1286,1286.0,69.0,,4070,Headset,1,49.99,2025-01-04
1287,1287.0,70.0,,4071,USB Cable,2,5.99,2025-01-04
1288,1288.0,71.0,,4072,Webcam,1,59.99,2025-01-04
1289,1289.0,72.0,,4073,Speakers,1,39.99,2025-01-04
1290,1290.0,73.0,,4074,Chair,1,129.99,2025-01-04
1291,1291.0,74.0,,4075,Desk,1,249.99,2025-01-04
1292,1292.0,75.0,,4076,Lamp,1,14.99,2025-01-04
1293,1293.0,76.0,,4077,Notebook,4,2.49,2025-01-04
1294,1294.0,77.0,,4078,Pen,11,0.99,2025-01-04
1295,1295.0,78.0,,4079,Keyboard,1,29.99,2025-01-04
1296,1296.0,80.0,,4081,Monitor,1,199.99,2025-01-04
1297,1297.0,81.0,,4082,Laptop,1,899.99,2025-01-04
1298,1298.0,82.0,,4083,Headset,1,49.99,2025-01-04
1299,1299.0,83.0,,4084,USB Cable,3,5.99,2025-01-04
1300,1300.0,84.0,,4085,Webcam,1,59.99,2025-01-04
1301,1301.0,85.0,,4086,Speakers,1,39.99,2025-01-04
1302,1302.0,86.0,,4087,Chair,1,129.99,2025-01-04
1303,1303.0,87.0,,4088,Desk,1,249.99,2025-01-04
1304,1304.0,88.0,,4089,Lamp,2,14.99,2025-01-04
1305,1305.0,89.0,,4090,Notebook,3,2.49,2025-01-04
1306,1306.0,90.0,,4091,Pen,7,0.99,2025-01-04
1307,1307.0,91.0,,4092,Keyboard,1,29.99,2025-01-04
1308,1308.0,92.0,,4093,Mouse,1,19.99,2025-01-04
1309,1309.0,93.0,,4094,Monitor,1,199.99,2025-01-04
1310,1310.0,94.0,,4095,Laptop,1,899.99,2025-01-04
1311,1311.0,95.0,,4096,Headset,1,49.99,2025-01-04
1312,1312.0,96.0,,4097,USB Cable,2,5.99,2025-01-04
1313,1313.0,97.0,,4098,Webcam,1,59.99,2025-01-04
1314,1314.0,98.0,,4099,Speakers,1,39.99,2025-01-04
1315,1315.0,99.0,,4100,Chair,1,129.99,2025-01-04
1316,1316.0,0.0,,5001,Keyboard,1,29.99,2025-01-05
1317,1317.0,1.0,,5002,Mouse,2,19.99,2025-01-05
1318,1318.0,2.0,,5003,Monitor,1,199.99,2025-01-05
1319,1319.0,3.0,,5004,Laptop,1,899.99,2025-01-05
1320,1320.0,5.0,,5006,USB Cable,3,5.99,2025-01-05
1321,1321.0,6.0,,5007,Webcam,1,59.99,2025-01-05
1322,1322.0,7.0,,5008,Speakers,1,39.99,2025-01-05
1323,1323.0,8.0,,5009,Chair,1,129.99,2025-01-05
1324,1324.0,9.0,,5010,Desk,1,249.99,2025-01-05
1325,1325.0,10.0,,5011,Lamp,2,14.99,2025-01-05
1326,1326.0,11.0,,5012,Notebook,4,2.49,2025-01-05
1327,1327.0,12.0,,5013,Pen,12,0.99,2025-01-05
1328,1328.0,13.0,,5014,Keyboard,1,29.99,2025-01-05
1329,1329.0,15.0,,5016,Monitor,1,199.99,2025-01-05
1330,1330.0,16.0,,5017,Laptop,1,899.99,2025-01-05
1331,1331.0,17.0,,5018,Headset,1,49.99,2025-01-05
1332,1332.0,18.0,,5019,USB Cable,2,5.99,2025-01-05
1333,1333.0,19.0,,5020,Webcam,1,59.99,2025-01-05
1334,1334.0,20.0,,5021,Speakers,1,39.99,2025-01-05
1335,1335.0,21.0,,5022,Chair,1,129.99,2025-01-05
1336,1336.0,22.0,,5023,Desk,1,249.99,2025-01-05
1337,1337.0,23.0,,5024,Lamp,1,14.99,2025-01-05
1338,1338.0,24.0,,5025,Notebook,3,2.49,2025-01-05
1339,1339.0,25.0,,5026,Pen,9,0.99,2025-01-05
1340,1340.0,26.0,,5027,Keyboard,1,29.99,2025-01-05
1341,1341.0,27.0,,5028,Mouse,1,19.99,2025-01-05
1342,1342.0,29.0,,5030,Laptop,1,899.99,2025-01-05
1343,1343.0,30.0,,5031,Headset,2,49.99,2025-01-05
1344,1344.0,31.0,,5032,USB Cable,4,5.99,2025-01-05
1345,1345.0,32.0,,5033,Webcam,1,59.99,2025-01-05
1346,1346.0,33.0,,5034,Speakers,2,39.99,2025-01-05
1347,1347.0,34.0,,5035,Chair,1,129.99,2025-01-05
1348,1348.0,35.0,,5036,Desk,1,249.99,2025-01-05
1349,1349.0,36.0,,5037,Lamp,2,14.99,2025-01-05
1350,1350.0,37.0,,5038,Notebook,5,2.49,2025-01-05
1351,1351.0,38.0,,5039,Pen,10,0.99,2025-01-05
1352,1352.0,39.0,,5040,Keyboard,1,29.99,2025-01-05
1353,1353.0,41.0,,5042,Monitor,1,199.99,2025-01-05
1354,1354.0,42.0,,5043,Laptop,1,899.99,2025-01-05
1355,1355.0,43.0,,5044,Headset,1,49.99,2025-01-05
1356,1356.0,44.0,,5045,USB Cable,3,5.99,2025-01-05
1357,1357.0,45.0,,5046,Webcam,1,59.99,2025-01-05
1358,1358.0,46.0,,5047,Speakers,1,39.99,2025-01-05
1359,1359.0,47.0,,5048,Chair,1,129.99,2025-01-05
1360,1360.0,48.0,,5049,Desk,1,249.99,2025-01-05
1361,1361.0,49.0,,5050,Lamp,1,14.99,2025-01-05
1362,1362.0,50.0,,5051,Notebook,2,2.49,2025-01-05
1363,1363.0,51.0,,5052,Pen,14,0.99,2025-01-05
1364,1364.0,52.0,,5053,Keyboard,1,29.99,2025-01-05
1365,1365.0,53.0,,5054,Mouse,1,19.99,2025-01-05
1366,1366.0,54.0,,5055,Monitor,1,199.99,2025-01-05
1367,1367.0,55.0,,5056,Laptop,1,899.99,2025-01-05
1368,1368.0,57.0,,5058,USB Cable,3,5.99,2025-01-05
1369,1369.0,58.0,,5059,Webcam,1,59.99,2025-01-05
1370,1370.0,59.0,,5060,Speakers,1,39.99,2025-01-05
1371,1371.0,60.0,,5061,Chair,1,129.99,2025-01-05
1372,1372.0,61.0,,5062,Desk,1,249.99,2025-01-05
1373,1373.0,62.0,,5063,Lamp,2,14.99,2025-01-05
1374,1374.0,63.0,,5064,Notebook,3,2.49,2025-01-05
1375,1375.0,64.0,,5065,Pen,8,0.99,2025-01-05
1376,1376.0,65.0,,5066,Keyboard,1,29.99,2025-01-05
1377,1377.0,66.0,,5067,Mouse,2,19.99,2025-01-05
1378,1378.0,67.0,,5068,Monitor,1,199.99,2025-01-05
1379,1379.0,68.0,,5069,Laptop,1,899.99,2025-01-05
1380,1380.0,69.0,,5070,Headset,1,49.99,2025-01-05
1381,1381.0,70.0,,5071,USB Cable,2,5.99,2025-01-05
1382,1382.0,71.0,,5072,Webcam,1,59.99,2025-01-05
1383,1383.0,72.0,,5073,Speakers,1,39.99,2025-01-05
1384,1384.0,73.0,,5074,Chair,1,129.99,2025-01-05
1385,1385.0,74.0,,5075,Desk,1,249.99,2025-01-05
1386,1386.0,75.0,,5076,Lamp,1,14.99,2025-01-05
1387,1387.0,76.0,,5077,Notebook,4,2.49,2025-01-05
1388,1388.0,77.0,,5078,Pen,11,0.99,2025-01-05
1389,1389.0,78.0,,5079,Keyboard,1,29.99,2025-01-05
1390,1390.0,80.0,,5081,Monitor,1,199.99,2025-01-05
1391,1391.0,81.0,,5082,Laptop,1,899.99,2025-01-05
1392,1392.0,82.0,,5083,Headset,1,49.99,2025-01-05
1393,1393.0,83.0,,5084,USB Cable,3,5.99,2025-01-05
1394,1394.0,84.0,,5085,Webcam,1,59.99,2025-01-05
1395,1395.0,85.0,,5086,Speakers,1,39.99,2025-01-05
1396,1396.0,86.0,,5087,Chair,1,129.99,2025-01-05
1397,1397.0,87.0,,5088,Desk,1,249.99,2025-01-05
1398,1398.0,88.0,,5089,Lamp,2,14.99,2025-01-05
1399,1399.0,89.0,,5090,Notebook,3,2.49,2025-01-05
1400,1400.0,90.0,,5091,Pen,7,0.99,2025-01-05
1401,1401.0,91.0,,5092,Keyboard,1,29.99,2025-01-05
1402,1402.0,92.0,,5093,Mouse,1,19.99,2025-01-05
1403,1403.0,93.0,,5094,Monitor,1,199.99,2025-01-05
1404,1404.0,94.0,,5095,Laptop,1,899.99,2025-01-05
1405,1405.0,95.0,,5096,Headset,1,49.99,2025-01-05
1406,1406.0,96.0,,5097,USB Cable,2,5.99,2025-01-05
1407,1407.0,97.0,,5098,Webcam,1,59.99,2025-01-05
1408,1408.0,98.0,,5099,Speakers,1,39.99,2025-01-05
1409,1409.0,99.0,,5100,Chair,1,129.99,2025-01-05
1410,1410.0,0.0,,6001,Keyboard,1,29.99,2025-01-06
1411,1411.0,1.0,,6002,Mouse,2,19.99,2025-01-06
1412,1412.0,2.0,,6003,Monitor,1,199.99,2025-01-06
1413,1413.0,3.0,,6004,Laptop,1,899.99,2025-01-06
1414,1414.0,5.0,,6006,USB Cable,3,5.99,2025-01-06
1415,1415.0,6.0,,6007,Webcam,1,59.99,2025-01-06
1416,1416.0,7.0,,6008,Speakers,1,39.99,2025-01-06
1417,1417.0,8.0,,6009,Chair,1,129.99,2025-01-06
1418,1418.0,9.0,,6010,Desk,1,249.99,2025-01-06
1419,1419.0,10.0,,6011,Lamp,2,14.99,2025-01-06
1420,1420.0,11.0,,6012,Notebook,4,2.49,2025-01-06
1421,1421.0,12.0,,6013,Pen,12,0.99,2025-01-06
1422,1422.0,13.0,,6014,Keyboard,1,29.99,2025-01-06
1423,1423.0,15.0,,6016,Monitor,1,199.99,2025-01-06
1424,1424.0,16.0,,6017,Laptop,1,899.99,2025-01-06
1425,1425.0,17.0,,6018,Headset,1,49.99,2025-01-06
1426,1426.0,18.0,,6019,USB Cable,2,5.99,2025-01-06
1427,1427.0,19.0,,6020,Webcam,1,59.99,2025-01-06
1428,1428.0,20.0,,6021,Speakers,1,39.99,2025-01-06
1429,1429.0,21.0,,6022,Chair,1,129.99,2025-01-06
1430,1430.0,22.0,,6023,Desk,1,249.99,2025-01-06
1431,1431.0,23.0,,6024,Lamp,1,14.99,2025-01-06
1432,1432.0,24.0,,6025,Notebook,3,2.49,2025-01-06
1433,1433.0,25.0,,6026,Pen,9,0.99,2025-01-06
1434,1434.0,26.0,,6027,Keyboard,1,29.99,2025-01-06
1435,1435.0,27.0,,6028,Mouse,1,19.99,2025-01-06
1436,1436.0,29.0,,6030,Laptop,1,899.99,2025-01-06
1437,1437.0,30.0,,6031,Headset,2,49.99,2025-01-06
1438,1438.0,31.0,,6032,USB Cable,4,5.99,2025-01-06
1439,1439.0,32.0,,6033,Webcam,1,59.99,2025-01-06
1440,1440.0,33.0,,6034,Speakers,2,39.99,2025-01-06
1441,1441.0,34.0,,6035,Chair,1,129.99,2025-01-06
1442,1442.0,35.0,,6036,Desk,1,249.99,2025-01-06
1443,1443.0,36.0,,6037,Lamp,2,14.99,2025-01-06
1444,1444.0,37.0,,6038,Notebook,5,2.49,2025-01-06
1445,1445.0,38.0,,6039,Pen,10,0.99,2025-01-06
1446,1446.0,39.0,,6040,Keyboard,1,29.99,2025-01-06
1447,1447.0,41.0,,6042,Monitor,1,199.99,2025-01-06
1448,1448.0,42.0,,6043,Laptop,1,899.99,2025-01-06
1449,1449.0,43.0,,6044,Headset,1,49.99,2025-01-06
1450,1450.0,44.0,,6045,USB Cable,3,5.99,2025-01-06
1451,1451.0,45.0,,6046,Webcam,1,59.99,2025-01-06
1452,1452.0,46.0,,6047,Speakers,1,39.99,2025-01-06
1453,1453.0,47.0,,6048,Chair,1,129.99,2025-01-06
1454,1454.0,48.0,,6049,Desk,1,249.99,2025-01-06
1455,1455.0,49.0,,6050,Lamp,1,14.99,2025-01-06
1456,1456.0,50.0,,6051,Notebook,2,2.49,2025-01-06
1457,1457.0,51.0,,6052,Pen,14,0.99,2025-01-06
1458,1458.0,52.0,,6053,Keyboard,1,29.99,2025-01-06
1459,1459.0,53.0,,6054,Mouse,1,19.99,2025-01-06
1460,1460.0,54.0,,6055,Monitor,1,199.99,2025-01-06
1461,1461.0,55.0,,6056,Laptop,1,899.99,2025-01-06
1462,1462.0,57.0,,6058,USB Cable,3,5.99,2025-01-06
1463,1463.0,58.0,,6059,Webcam,1,59.99,2025-01-06
1464,1464.0,59.0,,6060,Speakers,1,39.99,2025-01-06
1465,1465.0,60.0,,6061,Chair,1,129.99,2025-01-06
1466,1466.0,61.0,,6062,Desk,1,249.99,2025-01-06
1467,1467.0,62.0,,6063,Lamp,2,14.99,2025-01-06
1468,1468.0,63.0,,6064,Notebook,3,2.49,2025-01-06
1469,1469.0,64.0,,6065,Pen,8,0.99,2025-01-06
1470,1470.0,65.0,,6066,Keyboard,1,29.99,2025-01-06
1471,1471.0,66.0,,6067,Mouse,2,19.99,2025-01-06
1472,1472.0,67.0,,6068,Monitor,1,199.99,2025-01-06
1473,1473.0,68.0,,6069,Laptop,1,899.99,2025-01-06
1474,1474.0,69.0,,6070,Headset,1,49.99,2025-01-06
1475,1475.0,70.0,,6071,USB Cable,2,5.99,2025-01-06
1476,1476.0,71.0,,6072,Webcam,1,59.99,2025-01-06
1477,1477.0,72.0,,6073,Speakers,1,39.99,2025-01-06
1478,1478.0,73.0,,6074,Chair,1,129.99,2025-01-06
1479,1479.0,74.0,,6075,Desk,1,249.99,2025-01-06
1480,1480.0,75.0,,6076,Lamp,1,14.99,2025-01-06
1481,1481.0,76.0,,6077,Notebook,4,2.49,2025-01-06
1482,1482.0,77.0,,6078,Pen,11,0.99,2025-01-06
1483,1483.0,78.0,,6079,Keyboard,1,29.99,2025-01-06
1484,1484.0,80.0,,6081,Monitor,1,199.99,2025-01-06
1485,1485.0,81.0,,6082,Laptop,1,899.99,2025-01-06
1486,1486.0,82.0,,6083,Headset,1,49.99,2025-01-06
1487,1487.0,83.0,,6084,USB Cable,3,5.99,2025-01-06
1488,1488.0,84.0,,6085,Webcam,1,59.99,2025-01-06
1489,1489.0,85.0,,6086,Speakers,1,39.99,2025-01-06
1490,1490.0,86.0,,6087,Chair,1,129.99,2025-01-06
1491,1491.0,87.0,,6088,Desk,1,249.99,2025-01-06
1492,1492.0,88.0,,6089,Lamp,2,14.99,2025-01-06
1493,1493.0,89.0,,6090,Notebook,3,2.49,2025-01-06
1494,1494.0,90.0,,6091,Pen,7,0.99,2025-01-06
1495,1495.0,91.0,,6092,Keyboard,1,29.99,2025-01-06
1496,1496.0,92.0,,6093,Mouse,1,19.99,2025-01-06
1497,1497.0,93.0,,6094,Monitor,1,199.99,2025-01-06
1498,1498.0,94.0,,6095,Laptop,1,899.99,2025-01-06
1499,1499.0,95.0,,6096,Headset,1,49.99,2025-01-06
1500,1500.0,96.0,,6097,USB Cable,2,5.99,2025-01-06
1501,1501.0,97.0,,6098,Webcam,1,59.99,2025-01-06
1502,1502.0,98.0,,6099,Speakers,1,39.99,2025-01-06
1503,1503.0,99.0,,6100,Chair,1,129.99,2025-01-06
1504,1504.0,0.0,,7001,Keyboard,1,29.99,2025-01-06
1505,1505.0,1.0,,7002,Mouse,2,19.99,2025-01-06
1506,1506.0,2.0,,7003,Monitor,1,199.99,2025-01-06
1507,1507.0,3.0,,7004,Laptop,1,899.99,2025-01-06
1508,1508.0,5.0,,7006,USB Cable,3,5.99,2025-01-06
1509,1509.0,6.0,,7007,Webcam,1,59.99,2025-01-06
1510,1510.0,7.0,,7008,Speakers,1,39.99,2025-01-06
1511,1511.0,8.0,,7009,Chair,1,129.99,2025-01-06
1512,1512.0,9.0,,7010,Desk,1,249.99,2025-01-06
1513,1513.0,10.0,,7011,Lamp,2,14.99,2025-01-06
1514,1514.0,11.0,,7012,Notebook,4,2.49,2025-01-06
1515,1515.0,12.0,,7013,Pen,12,0.99,2025-01-06
1516,1516.0,13.0,,7014,Keyboard,1,29.99,2025-01-06
1517,1517.0,15.0,,7016,Monitor,1,199.99,2025-01-06
1518,1518.0,16.0,,7017,Laptop,1,899.99,2025-01-06
1519,1519.0,17.0,,7018,Headset,1,49.99,2025-01-06
1520,1520.0,18.0,,7019,USB Cable,2,5.99,2025-01-06
1521,1521.0,19.0,,7020,Webcam,1,59.99,2025-01-06
1522,1522.0,20.0,,7021,Speakers,1,39.99,2025-01-06
1523,1523.0,21.0,,7022,Chair,1,129.99,2025-01-06
1524,1524.0,22.0,,7023,Desk,1,249.99,2025-01-06
1525,1525.0,23.0,,7024,Lamp,1,14.99,2025-01-06
1526,1526.0,24.0,,7025,Notebook,3,2.49,2025-01-06
1527,1527.0,25.0,,7026,Pen,9,0.99,2025-01-06
1528,1528.0,26.0,,7027,Keyboard,1,29.99,2025-01-06
1529,1529.0,27.0,,7028,Mouse,1,19.99,2025-01-06
1530,1530.0,29.0,,7030,Laptop,1,899.99,2025-01-06
1531,1531.0,30.0,,7031,Headset,2,49.99,2025-01-06
1532,1532.0,31.0,,7032,USB Cable,4,5.99,2025-01-06
1533,1533.0,32.0,,7033,Webcam,1,59.99,2025-01-06
1534,1534.0,33.0,,7034,Speakers,2,39.99,2025-01-06
1535,1535.0,34.0,,7035,Chair,1,129.99,2025-01-06
1536,1536.0,35.0,,7036,Desk,1,249.99,2025-01-06
1537,1537.0,36.0,,7037,Lamp,2,14.99,2025-01-06
1538,1538.0,37.0,,7038,Notebook,5,2.49,2025-01-06
1539,1539.0,38.0,,7039,Pen,10,0.99,2025-01-06
1540,1540.0,39.0,,7040,Keyboard,1,29.99,2025-01-06
1541,1541.0,41.0,,7042,Monitor,1,199.99,2025-01-06
1542,1542.0,42.0,,7043,Laptop,1,899.99,2025-01-06
1543,1543.0,43.0,,7044,Headset,1,49.99,2025-01-06
1544,1544.0,44.0,,7045,USB Cable,3,5.99,2025-01-06
1545,1545.0,45.0,,7046,Webcam,1,59.99,2025-01-06
1546,1546.0,46.0,,7047,Speakers,1,39.99,2025-01-06
1547,1547.0,47.0,,7048,Chair,1,129.99,2025-01-06
1548,1548.0,48.0,,7049,Desk,1,249.99,2025-01-06
1549,1549.0,49.0,,7050,Lamp,1,14.99,2025-01-06
1550,1550.0,50.0,,7051,Notebook,2,2.49,2025-01-06
1551,1551.0,51.0,,7052,Pen,14,0.99,2025-01-06
1552,1552.0,52.0,,7053,Keyboard,1,29.99,2025-01-06
1553,1553.0,53.0,,7054,Mouse,1,19.99,2025-01-06
1554,1554.0,54.0,,7055,Monitor,1,199.99,2025-01-06
1555,1555.0,55.0,,7056,Laptop,1,899.99,2025-01-06
1556,1556.0,57.0,,7058,USB Cable,3,5.99,2025-01-06
1557,1557.0,58.0,,7059,Webcam,1,59.99,2025-01-06
1558,1558.0,59.0,,7060,Speakers,1,39.99,2025-01-06
1559,1559.0,60.0,,7061,Chair,1,129.99,2025-01-06
1560,1560.0,61.0,,7062,Desk,1,249.99,2025-01-06
1561,1561.0,62.0,,7063,Lamp,2,14.99,2025-01-06
1562,1562.0,63.0,,7064,Notebook,3,2.49,2025-01-06
1563,1563.0,64.0,,7065,Pen,8,0.99,2025-01-06
1564,1564.0,65.0,,7066,Keyboard,1,29.99,2025-01-06
1565,1565.0,66.0,,7067,Mouse,2,19.99,2025-01-06
1566,1566.0,67.0,,7068,Monitor,1,199.99,2025-01-06
1567,1567.0,68.0,,7069,Laptop,1,899.99,2025-01-06
1568,1568.0,69.0,,7070,Headset,1,49.99,2025-01-06
1569,1569.0,70.0,,7071,USB Cable,2,5.99,2025-01-06
1570,1570.0,71.0,,7072,Webcam,1,59.99,2025-01-06
1571,1571.0,72.0,,7073,Speakers,1,39.99,2025-01-06
1572,1572.0,73.0,,7074,Chair,1,129.99,2025-01-06
1573,1573.0,74.0,,7075,Desk,1,249.99,2025-01-06
1574,1574.0,75.0,,7076,Lamp,1,14.99,2025-01-06
1575,1575.0,76.0,,7077,Notebook,4,2.49,2025-01-06
1576,1576.0,77.0,,7078,Pen,11,0.99,2025-01-06
1577,1577.0,78.0,,7079,Keyboard,1,29.99,2025-01-06
1578,1578.0,80.0,,7081,Monitor,1,199.99,2025-01-06
1579,1579.0,81.0,,7082,Laptop,1,899.99,2025-01-06
1580,1580.0,82.0,,7083,Headset,1,49.99,2025-01-06
1581,1581.0,83.0,,7084,USB Cable,3,5.99,2025-01-06
1582,1582.0,84.0,,7085,Webcam,1,59.99,2025-01-06
1583,1583.0,85.0,,7086,Speakers,1,39.99,2025-01-06
1584,1584.0,86.0,,7087,Chair,1,129.99,2025-01-06
1585,1585.0,87.0,,7088,Desk,1,249.99,2025-01-06
1586,1586.0,88.0,,7089,Lamp,2,14.99,2025-01-06
1587,1587.0,89.0,,7090,Notebook,3,2.49,2025-01-06
1588,1588.0,90.0,,7091,Pen,7,0.99,2025-01-06
1589,1589.0,91.0,,7092,Keyboard,1,29.99,2025-01-06
1590,1590.0,92.0,,7093,Mouse,1,19.99,2025-01-06
1591,1591.0,93.0,,7094,Monitor,1,199.99,2025-01-06
1592,1592.0,94.0,,7095,Laptop,1,899.99,2025-01-06
1593,1593.0,95.0,,7096,Headset,1,49.99,2025-01-06
1594,1594.0,96.0,,7097,USB Cable,2,5.99,2025-01-06
1595,1595.0,97.0,,7098,Webcam,1,59.99,2025-01-06
1596,1596.0,98.0,,7099,Speakers,1,39.99,2025-01-06
1597,1597.0,99.0,,7100,Chair,1,129.99,2025-01-06
1598,1598.0,0.0,,8001,Keyboard,1,29.99,2025-01-08
1599,1599.0,1.0,,8002,Mouse,2,19.99,2025-01-08
1600,1600.0,2.0,,8003,Monitor,1,199.99,2025-01-08
1601,1601.0,3.0,,8004,Laptop,1,899.99,2025-01-08
1602,1602.0,5.0,,8006,USB Cable,3,5.99,2025-01-08
1603,1603.0,6.0,,8007,Webcam,1,59.99,2025-01-08
1604,1604.0,7.0,,8008,Speakers,1,39.99,2025-01-08
1605,1605.0,8.0,,8009,Chair,1,129.99,2025-01-08
1606,1606.0,9.0,,8010,Desk,1,249.99,2025-01-08
1607,1607.0,10.0,,8011,Lamp,2,14.99,2025-01-08
1608,1608.0,11.0,,8012,Notebook,4,2.49,2025-01-08
1609,1609.0,12.0,,8013,Pen,12,0.99,2025-01-08
1610,1610.0,13.0,,8014,Keyboard,1,29.99,2025-01-08
1611,1611.0,15.0,,8016,Monitor,1,199.99,2025-01-08
1612,1612.0,16.0,,8017,Laptop,1,899.99,2025-01-08
1613,1613.0,17.0,,8018,Headset,1,49.99,2025-01-08
1614,1614.0,18.0,,8019,USB Cable,2,5.99,2025-01-08
1615,1615.0,19.0,,8020,Webcam,1,59.99,2025-01-08
1616,1616.0,20.0,,8021,Speakers,1,39.99,2025-01-08
1617,1617.0,21.0,,8022,Chair,1,129.99,2025-01-08
1618,1618.0,22.0,,8023,Desk,1,249.99,2025-01-08
1619,1619.0,23.0,,8024,Lamp,1,14.99,2025-01-08
